Wed Mar 04 18:32:07 +0000 2020," Yesterday @ orfevents @ hinducollege I asked dangers frm recent domestic actions govt- 370 , Kashmir , CAA etc foreign policy . My response : internationalisation unprecedented scale , ties neighbours like Bangladesh & amp ; others , propaganda intl terror groups https : //t.co/amNBVfW0Xz","Roorkee, India"
Wed Mar 04 18:32:16 +0000 2020, @ dodo20832178 @ jagowers @ NadiaWhittomeMP CAA kick indian muslims ? yeh bta CAA applicable 3… https : //t.co/QzD30AVK6K,
Wed Mar 04 18:32:19 +0000 2020," @ KapilMishra_IND This type # Traitors group , later 50 people listening Their targ… https : //t.co/5dZj5Bjnxf",NE IND
Wed Mar 04 18:32:25 +0000 2020, @ FaizanAkhlakh2 We support CAA To save Persecuted minorities The 3 Evil Islamic country .,
Wed Mar 04 18:32:36 +0000 2020, @ AudreyTruschke Soon hindu rashtra bill tabled parliament . India demoncratic hindu rasht… https : //t.co/2Ud7Al8tOj,Land of martyrs!
Wed Mar 04 18:32:38 +0000 2020," When group anti-CAA protesters mobilising # NortheastDelhi blocking road Jafrabad Metro stn last Saturday , time , police personnel Eastern range , attending ‘ Hasya Kavi Sammelan ’ New Ashok Nagar . https : //t.co/A2J1lOHFxf https : //t.co/0ck9XFCy72",varanasi
Wed Mar 04 18:32:54 +0000 2020, Why behind bars . She repeatedly conspiring violence spreading lies CAA . Why d… https : //t.co/YpHOrFIs3y,
Wed Mar 04 18:32:55 +0000 2020," @ ZeeNewsHindi @ sudhirchaudhary INDIA IS FOR INDIANS , illegal immigrants ca n't dictate terms Indians , CAA+NPR+NRC… https : //t.co/nwMRHKJMeJ",
Wed Mar 04 18:32:57 +0000 2020, @ PatrickROGrady @ BBCWorld Actually . It serious clash PRO & amp ; Anti- CAA people.But turned ug… https : //t.co/gN2Lc5QHym,"Greater Noida, India"
Wed Mar 04 18:33:04 +0000 2020, @ AmitShah ji @ narendramodi ji @ rajnathsingh ji take illegal NRC Buddhist Chakmas Mizoram ver… https : //t.co/jJFM1JGsNf,
Wed Mar 04 18:33:20 +0000 2020, @ girishs2 Battle fought street ! So understands well nothing illegal the… https : //t.co/gT1ChYfVOS,
Wed Mar 04 18:33:30 +0000 2020," RT @ mahendermanral : # DelhiViolence : At least 82 bullet injuries , criminals gave weapons , found @ DelhiPolice . https : //t.co/OJA4RcmtiK",varanasi
Wed Mar 04 18:33:42 +0000 2020, @ ippatel @ drmonika_langeh @ Im_RAPandey U right 👍 What fantastic performance saffron CM during… https : //t.co/1Us1mSrv4f,"Delhi, India"
Wed Mar 04 18:33:47 +0000 2020," On quality treatment provided victims , report revealed negligent care , denial care , communal remarks health professionals disregard safety patients . # India # DelhiViolance # DelhiGenocide2020 # rss_killingmuslims https : //t.co/GTrpgMMPGh",Sheffield 
Wed Mar 04 18:33:51 +0000 2020, UN High Commissioner Human Rights statement Intervention Application Indian Supreme court Citizenship Amendment Act ( CAA ) . https : //t.co/SPKpIt3WaT,"Roorkee, India"
Wed Mar 04 18:33:53 +0000 2020, The Dutch MFA asking no-fly zone # Idlib - let 's see hiss European colleagues make Friday ! https : //t.co/gsd8hMpaqR,
Wed Mar 04 18:34:02 +0000 2020, @ NadiaWhittomeMP @ wolfblitzer UK arrest organizers Glasgow Ind march But British hypocrites talk… https : //t.co/ffAJZW9uhu,
Wed Mar 04 18:34:06 +0000 2020," @ DhGurjar @ naomi2009 @ timesofindia In Assam , 1.9 million , people got NRC . About 3.4 lacks people going persecute CAA",
Wed Mar 04 18:34:14 +0000 2020," Statement Alliance Against CAA , NRC NPR regarding Mumbai Police Commissioner Parambir Singh 's remarks We welcome statement new Mumbai commisioner police Parambir Singh allowing peaceful protests Citizenship Ammendment Act . ( 1 )",
Wed Mar 04 18:34:19 +0000 2020, 3 . Clearly media twisted narrative name CAA totally religious anti national anti India definitely pre planned anti Hindu majority ... ! ! ? ? https : //t.co/IzG9MzoOrr,"Bengaluru South, India"
Wed Mar 04 18:34:22 +0000 2020," Asia Ikram , Jamia student also spoke difficulty finding cabs anti-CAA protests Jamia . She said , “ It 's nearly impossible get cab back Jamia literally anywhere Delhi. ” # Delhi https : //t.co/UstIjAIp2k",
Wed Mar 04 18:34:26 +0000 2020," @ ManojTiwariMP @ BJP4Delhi @ BJP4India @ HMOIndia @ LtGovDelhi @ DelhiPolice @ PMOIndia Shocking , agonising ... .INDIA IS F… https : //t.co/b7KdZty9GV",
Wed Mar 04 18:34:29 +0000 2020, @ narendramodi_in @ PMOIndia @ DrRPNishank @ HRDMinistry @ AmitShah @ rsprasad @ pspoffice How u still hv snakes… https : //t.co/Bglz6jzEhz,
Wed Mar 04 18:34:29 +0000 2020, RT @ ARanganathan72 : Separating fact fiction NRC debate . # NRCScamExpose https : //t.co/kRIGYIt3Av,India
Wed Mar 04 18:34:39 +0000 2020, @ VerySorrykar2 @ RahulGandhi Had Prime Minister today ... things would significantly different coun… https : //t.co/LK9GAm3JES,
Wed Mar 04 18:34:45 +0000 2020," Call details 3 days anti-CAA riots show Hussain spoken Kejriwal , Manish Sisodia n Amanatullah Khan 3 days area lives erupted . Tahir Hussain called @ KhanAmanatullah 56 times , @ msisodia 18 times n @ ArvindKejriwal 9 times https : //t.co/JFBUfFjrpr",Bangalore
Wed Mar 04 18:34:58 +0000 2020," @ NabiyaKhan11 Is voice raised ai n't suppressing national security , commuters local residents . You p… https : //t.co/TteD0N8m7V",
Wed Mar 04 18:35:06 +0000 2020, But got given deliberately voter ids illegally ? I agree rest points bu… https : //t.co/vdQjP4NJt7,
Wed Mar 04 18:35:08 +0000 2020," @ pokershash @ Akki_ro45 Also ask 's discriminatory CAA . Let 's ... Every time tweets something , … https : //t.co/hLRh3kP22a","Cuttack, India"
Wed Mar 04 18:35:13 +0000 2020, Yes absolutely internal matter justice equal .,Barabanki UP
Wed Mar 04 18:35:19 +0000 2020," @ sreenivasan_dr @ apmbjp @ narendramodi @ RanaAyyub Prince returned overseas , n't know country , let visit Shaheen Bagh talk come Italty support anti CAA let us see response crowd .","Chennai, India"
Wed Mar 04 18:35:24 +0000 2020," Rohingya Muslims Alameen Sheikh gang arrested , used ‘ settle ’ illegal immigrants forged documents , anti-CAA funding link suspected https : //t.co/tEfyAXPasn @ ippatel @ nidi_nj",vaikunth
Wed Mar 04 18:35:25 +0000 2020, @ RT_com @ KremlinRussia_E UK arrest organizers Glasgow march . But British hypocrites talking abou… https : //t.co/EEi7cq26CA,
Wed Mar 04 18:35:31 +0000 2020, Alliance Against CAA NRC & amp ; NPR Condemn Illegal Detention Arrest Of # MaulanaTahirMadni # KhalidSaifi # drkafeelkhan Other Protesters . Alliance Demands Immediate Release Dropping All Charges # ReleaseTahirMadni # ReleaseKhalidSaifi # ReleaseDrKafeel # ReleaseAllProtesters https : //t.co/SNrIUdrjDq,"Madhya Pradesh, India"
Wed Mar 04 18:35:33 +0000 2020," `` We protesting peacefully , please let us . And much trouble , withdraw [ CAA ] , & amp ; go back respective houses . '' protestors # ShaheenBaghs Delhi https : //t.co/O8k3Ga7qxc","New Delhi, India"
Wed Mar 04 18:35:34 +0000 2020," Lets say , Corona vaccine available society , I access bcoz I belonged community H/S/B/J/P/… https : //t.co/OGPgWpCTKv",
Wed Mar 04 18:35:36 +0000 2020, Murderous anti CAA mob killed Ratan Lal Shame @ _sabanaqvi @ sairashahhalim @ _sayema @ ReallySwara @ khanumarfa,
Wed Mar 04 18:35:39 +0000 2020," Till , concern raised law ( CAA , NRC & amp ; NPR ) India . Now governments around world expressing concern law well Delhi riots . @ MohdTariqIqbal1 @ Zebaism @ RanaAyyub @ ppbajpai @ BDUTT https : //t.co/5Rcfoozw4g",
Wed Mar 04 18:35:42 +0000 2020, @ AnisUNN2 @ madhu_surana @ ManojTiwariMP @ BJP4Delhi @ BJP4India @ HMOIndia @ LtGovDelhi @ DelhiPolice @ PMOIndia INDIA IS… https : //t.co/6OlF6IPxGJ,
Wed Mar 04 18:35:48 +0000 2020, `` PEACEFUL '' anti CAA NRC Protests . MY FOOT !,
Wed Mar 04 18:35:48 +0000 2020, @ MSharif1990 Still self proclaimed messiahs Dalits @ INCIndia party granting Citizenship persecuted… https : //t.co/z9govScAVu,The Earth
Wed Mar 04 18:35:49 +0000 2020," RT @ MuniraHakimji : Inspired Shaheen Bagh , women Chennai lead protests # SheInspiresUs # WomenOfShaheenBagh # ShaheenBaghInspires https : /…",India
Wed Mar 04 18:35:53 +0000 2020," @ sardanarohit When Anti-CAA rioters stoning Police , obviously CAA supporters people support police..",
Wed Mar 04 18:36:01 +0000 2020," Let ’ Encrypt discovers CAA bug , must revoke customer certificates https : //t.co/VOzqfDEZcx",Fullerton California
Wed Mar 04 18:36:04 +0000 2020, @ AnisUNN2 @ ashishpandeyBHU @ ManojTiwariMP @ BJP4Delhi @ BJP4India @ HMOIndia @ LtGovDelhi @ DelhiPolice @ PMOIndia INDIA… https : //t.co/kU401U9YNa,
Wed Mar 04 18:36:07 +0000 2020, RT @ girishs2 : Murderous anti CAA mob killed Ratan Lal Shame @ _sabanaqvi @ sairashahhalim @ _sayema @ ReallySwara @ khanumarfa,
Wed Mar 04 18:36:09 +0000 2020, RT @ delhichatter : After many fcuks 😂 https : //t.co/dWMlD8fO6u https : //t.co/v5fIY6Rgal,भारत
Wed Mar 04 18:36:10 +0000 2020, Trouble For Harsh Mander ? A Video Of An Inflammatory Speech Delivered By Him During Anti-CAA Protest Shown To SC Judges https : //t.co/E1iK2bwWEN,
Wed Mar 04 18:36:23 +0000 2020," RT @ LadShital : @ TawabGhorzang1 Thanks understanding , help & amp ; support . # CAA # CAA_NRC_NPR # India","MMR, India. "
Wed Mar 04 18:36:29 +0000 2020, @ s_kanth @ sudhirchaudhary UK arrest organizers Glasgow Ind march But British hypocrites talking… https : //t.co/AscVtA06a8,
Wed Mar 04 18:36:33 +0000 2020, Intervention application filed @ UNHumanRights India Supreme Court requesting review # CAA ensure comp… https : //t.co/P3AKDnmCVS,"Pittsburgh, Pennsylvania"
Wed Mar 04 18:36:48 +0000 2020," @ harishbpuri Election haare Kya hua.. allow modi accomplish mission , keep spreading gloom , ne… https : //t.co/e9ffVRoJUy",Mumbai
Wed Mar 04 18:36:50 +0000 2020," @ NadiaWhittomeMP Quick Question : Who exactly point ? If talking CAA , nee… https : //t.co/XAjYOnmq3j",india pune
Wed Mar 04 18:36:54 +0000 2020, My take @ ndtv # UNHRC intervention SCourt # CAA : global finger-pointing enabled SCourt staying Act hearing case since end Jan. Modi gov worsened divisive campaigning # delhipolls & amp ; letting # ShaheenBagh fester & amp ; failing stem riots . Why blame others ?,
Wed Mar 04 18:36:55 +0000 2020, Such peaceful NRC CAB protest .,New Delhi
Wed Mar 04 18:36:59 +0000 2020, @ ch627 @ SidrahDP @ sakshijoshii Oh really happened mizoram basis CAA `` ethnic clash chakhma… https : //t.co/2IA3F4kN3B,"New Delhi, India"
Wed Mar 04 18:37:01 +0000 2020, SG Mehta says speech played Court . CJI Bobde seeks transcript video . The video clip pertains alleged speech delivered Mander anti-CAA protest . # SupremeCourt # AntiCAAProtests @ harsh_mander,
Wed Mar 04 18:37:06 +0000 2020, RT @ Shraddha_Stva : `` PEACEFUL '' anti CAA NRC Protests . MY FOOT !,Devbhoomi Uttrakhand        
Wed Mar 04 18:37:09 +0000 2020," Wow ! ! First claim @ DelhiPolice imaginary secondly , took 3 months come coma , file thi… https : //t.co/vm6ZSeYs2f",Delhi
Wed Mar 04 18:37:19 +0000 2020, @ ndtv @ aajtak @ ABPNews @ BBCWorld Why guys showing type mob brutality police personnels ? ? Med… https : //t.co/qHuOuh2N1a,delhi
Wed Mar 04 18:37:35 +0000 2020, U right 👍 What fantastic performance saffron CM anti CAA protest . Ppl scared of… https : //t.co/nMeqWWcG5m,"Delhi, India"
Wed Mar 04 18:37:37 +0000 2020, @ unni99860 @ co_mmonman @ naukarshah @ ArvindKejriwal I follow traffic rules . Gst form filling N.A . . Horr'… https : //t.co/9XygSjqMKn,"Mumbai, India"
Wed Mar 04 18:37:38 +0000 2020," Those crying unemployment , see # WomenofShaheenBagh modiji one decision # caa provided employment… https : //t.co/QAWpEGEr74",
Wed Mar 04 18:37:44 +0000 2020, RT @ RIBACambridge : Tonight ’ CAA meeting held @ nraparchitects unfortunately friends @ MoleArchitects change plans.…, Cambridge
Wed Mar 04 18:37:46 +0000 2020, @ hypocritereborn @ thiszsneha @ AbhishBanerj @ TVMohandasPai But problem Indian Muslims affected . Indian Mu… https : //t.co/JdOkjFJ6wt,
Wed Mar 04 18:38:08 +0000 2020, My biggest fear one colleagues lose life https : //t.co/JVucQ6KtVK,Horn of Africa
Wed Mar 04 18:38:13 +0000 2020," Yes , 's official ! As autumn , 'll Nordic CAA conference Oslo ( hopefully first many Nordic meetings ) . Mark dates watch space information shortly .",He/Him
Wed Mar 04 18:38:17 +0000 2020," # ShaheenBagh And # CAAProtest # TamilNadu Dear Hindus This Is For You Information And Necessary Action : '' Muslim Buyers Have Stopped Buying Knitted Garments From Producers , Mostly Hindus , To Force Them To Join Anti-CAA Protests '' . Source : https : //t.co/Wi1HtR9d3X , Mar 3 , 2020",INDIA/ BHARAT.
Wed Mar 04 18:38:19 +0000 2020, @ RajputRayana We support CAA To save Persecuted minorities The 3 Evil Islamic country . Say Yes CAA supp… https : //t.co/ILgkLSnsJ0,
Wed Mar 04 18:38:25 +0000 2020, @ VirKhatri3 @ mukhtar_89 @ nitin_nimkar @ LegalLro @ RanaAyyub @ washingtonpost @ lawinforce @ DelhiPolice… https : //t.co/7nZ3GqcWey,
Wed Mar 04 18:38:27 +0000 2020, Police every city town India try disrupt peace & amp ; destroy public & amp ; pr… https : //t.co/beEUpOx2tt,USA
Wed Mar 04 18:38:29 +0000 2020, @ pimvandendool @ nrc That happens dependent China Feel free business CCP Huawei co… https : //t.co/VRyOaQ7v4X,
Wed Mar 04 18:38:32 +0000 2020, Harsh Mander speech row : Are activists inciting people name CAA ? https : //t.co/qjMNnvigMd via @ indiatoday,MUMBAI 
Wed Mar 04 18:38:40 +0000 2020, @ sah296 @ mahendermanral @ IndianExpress @ DelhiPolice @ ieDelhi Do n't call anti -CAA.It Mulism protes… https : //t.co/OPtMv3FfD5,
Wed Mar 04 18:38:53 +0000 2020, How managed make 🇮🇳 voter id cards bangladeshi ppl . Politics n't allowed dirty . For winning election allowed put security country danger . All things checked thats NRC necessary . @ PMOIndia # India,"Mumbai, India"
Wed Mar 04 18:38:59 +0000 2020, India 's Muslims Accuse Police Targeted Killings Citizenship Law Protests https : //t.co/ZsmQCgoZZs,"Earth, PNW"
Wed Mar 04 18:39:02 +0000 2020, The UN High Commissioner Human Rights ' intervention application three Supreme Court # CAA quite remarkable . Sets international legal standards SC consider without 'taking side ' per se . But blind man see law discriminatory . https : //t.co/Wws0IqgyTa,
Wed Mar 04 18:39:09 +0000 2020, @ desimojito jihadis killing Police,India
Wed Mar 04 18:39:13 +0000 2020," RT @ alakhsundaram : . @ OpIndia_in great work , beyond reporting countering false narratives . Kudos @ ajeetbharti team .","Mumbai, India"
Wed Mar 04 18:39:25 +0000 2020," @ naukarshah Thank activists , individuals , families etc tirelessly working across India save… https : //t.co/fQWRd08U4f","Abu Dhabi, Houston, Hyderabad"
Wed Mar 04 18:39:28 +0000 2020," Without remotely intending racially profile Rohingyas praying Myanmar govt accepts rehabilitates forced flee , Indian govt grant citizenship Rohingya refugees India critics CAA demand ? See link https : //t.co/04gyy8mgty",mumbai
Wed Mar 04 18:39:29 +0000 2020, @ IndiasMuslims Supreme Court send govt . For negotiation . They also try . It 's imp unde… https : //t.co/JizwDwvL8z,
Wed Mar 04 18:39:31 +0000 2020," Its funny CAA even made issue millions illegal BDs r . CAA otoh , fixed time till 2014 . They attack mediocrity n political competitors first n mercilessly never cross threshold .",New Delhi
Wed Mar 04 18:39:32 +0000 2020, RT @ AmitShah : Door door campaign part Jan Jagran Abhiyan create awareness CAA New Delhi . # IndiaSupportsCAA https : //t.co…,
Wed Mar 04 18:39:35 +0000 2020," Delhi Police officer allegedly asked anti-CAA protestors call protest : '' ... lost one , men force seething anger ’ know long able control them. ” https : //t.co/W49So4YOdy","New Delhi, India"
Wed Mar 04 18:39:37 +0000 2020, @ naqvimukhtar We feel travel worldwide specially countries India Indians atta… https : //t.co/mrarzvyj5D,South Africa
Wed Mar 04 18:39:50 +0000 2020, @ IndiasMuslims Supreme Court send govt . For negotiation . They also try . It 's imp understand Shaheen Bagh represent protest Marche Anti CAA NPR NRC . Millions anti CAA NRC NPR Shaheen Bagh .,
Wed Mar 04 18:39:51 +0000 2020," CAA SUPPORT RALLY IN KERALA , MAIN STREAME MEDIA WILL NOT COVER THIS NEWS . https : //t.co/WkBcdQknnD",
Wed Mar 04 18:39:52 +0000 2020, @ visvak u change ur caste coz u r H r u worried abt caa nrc,"चेन्नई, भारत"
Wed Mar 04 18:40:09 +0000 2020," @ PatrickROGrady @ BBCWorld Anti CAA protesters threw stones , acid , boiling water , fired many rounds Police person… https : //t.co/Gyd9nY17oU","Greater Noida, India"
Wed Mar 04 18:40:10 +0000 2020," RT @ DostKhan_Jammu : Dear Hindus , If They Can Boycott Us , Why Ca n't We ? Just Sit Up .",INDIA/ BHARAT.
Wed Mar 04 18:40:24 +0000 2020, RT @ pzfahad : 22 Kashmiri students Aligarh Muslim university booked anti-CAA protests .,New dehli 
Wed Mar 04 18:40:28 +0000 2020, Let ’ Encrypt Revokes 3 Million Certificates Due CAA Bug https : //t.co/pZdKOzxLvn,"Dallas, TX"
Wed Mar 04 18:40:31 +0000 2020," @ DynamicDesignUK @ letsencrypt Hi , 've re-issued certs affected Let 's Encrypt CAA record rech… https : //t.co/vWj5bDLJG6","Seattle, WA"
Wed Mar 04 18:40:37 +0000 2020, Intervention application filed @ UNHumanRights India Supreme Court requesting review # CAA ensure complies international # HumanRights law . Staff writer Alina Rizvi story https : //t.co/o3TSYWIoTo,"New York, USA"
Wed Mar 04 18:40:39 +0000 2020, @ RepEliotEngel history remember someone road blocked people trying prevent massacre India . Re… https : //t.co/teai3dpZhc,
Wed Mar 04 18:40:39 +0000 2020, RT @ slickenteur : Immediately CAA begun . Do n't tell I n't tell . https : //t.co/Xm83tfhb2h,
Wed Mar 04 18:40:56 +0000 2020," In House Commons , India faces fire CAA , Delhi riots . https : //t.co/h3RP68WZRK",India
Wed Mar 04 18:40:58 +0000 2020, @ nrc Yes WE KEEP SCHOOLS OPEN cant serious ... .. Germany calls pandemic WHO cant trusted can… https : //t.co/z0VNPcTJY4,
Wed Mar 04 18:41:07 +0000 2020," Well , express disappointment lack faith Supreme Court . What ’ point denying ? He did… https : //t.co/xPLIMpKZU0",Bangalore and New Delhi
Wed Mar 04 18:41:22 +0000 2020, These MusIim women tell How FORCЕD & amp ; THRЕАTENED BY THEIR OWN MEN Go & amp ; sit Anti CAA Protests & amp ; raise… https : //t.co/qUeqDAUvMC,"Navsari, India"
Wed Mar 04 18:41:25 +0000 2020, RT @ Manesha76 : India slams UNHRC filing intervention application Supreme Court CAA | India News - Times India https : //t.co/G…,"Mumbai, India"
Wed Mar 04 18:41:31 +0000 2020, 1 . Taliban friends US 2 . They need new enemy . 3 . Trump needs peace win 4 . Modi needs Islamic terror… https : //t.co/N28IClv8gu,"ÜT: 26.852618,80.942528"
Wed Mar 04 18:41:35 +0000 2020, @ ThePeopleOfIN Most labour Bangladeshi know well happen npr nrc,
Wed Mar 04 18:41:37 +0000 2020," Britain , Pakistan , KSA Adopt Proper Procedure On CAA , CAB , NRC NPR https : //t.co/xR5H2y7e3a https : //t.co/URLspeVtNV",
Wed Mar 04 18:41:38 +0000 2020, anti caa protesters basically traitors,New Delhi
Wed Mar 04 18:41:46 +0000 2020," @ rssurjewala @ INCIndia Aapse bada gyani koi nahin ... issue ... CAA , NPR NRC ... .your party starts take back turn day",Delhi NCR
Wed Mar 04 18:41:48 +0000 2020," Dear sir , first thing protests required even ? Till , 1 ) None able justify protests 2 ) No one lost citizenship # CAA 3 ) We lost lives including IB officer ( 400 stabs ) , head constable & amp ; . And “ Muslims Alarmed ” ? Fir ? https : //t.co/ZiNSg5kc38",
Wed Mar 04 18:41:52 +0000 2020," The I see civil services officers quit services join # Politics , I lose faith thi… https : //t.co/40OvYsT8LT","Patna, Delhi, Pune"
Wed Mar 04 18:41:55 +0000 2020, As proud indian I must say favourite fully support CAA I ... therefore the… https : //t.co/Zo3QjxFAGB,"Kingston upon Thames, London"
Wed Mar 04 18:41:57 +0000 2020," Anyone protesting CAA asked `` Are Paki , Bangladeshi , Afghani ? '' If protesting… https : //t.co/PvaVnyrmIJ",
Wed Mar 04 18:41:59 +0000 2020, RT @ ritz_harish : Q : Who ’ going mourn loss imbecile ? A : No one cares flying f***,"Patna, Delhi, Pune"
Wed Mar 04 18:42:03 +0000 2020, Pro CAA supporters GK 😃 # nrc_caa_npr https : //t.co/CZa60AyL2q,United States
Wed Mar 04 18:42:07 +0000 2020, You LIAR !,
Wed Mar 04 18:42:10 +0000 2020," Entire muslim created , reminder Direct Action Day 1946 . # CAA justified . # ShaheenBagh part larg… https : //t.co/x859yKl4E2",Jammu And Kashmir
Wed Mar 04 18:42:24 +0000 2020, @ sardesairajdeep @ harsh_mander Now Lutyens Pidi dynasty justify sermon vultures agenda & amp ; riot tourism begins Tru… https : //t.co/jDOQU4wrlH,
Wed Mar 04 18:42:26 +0000 2020," Government India order # UNHRC wind offices country . UNHCR presence India sufferance GOI , It ’ action subversive India ’ sovereignty insult Parliament . Time take action",Bombay
Wed Mar 04 18:42:26 +0000 2020, @ TimesNow @ RahulGandhi @ thenewshour Forget Rahul . What modi foreign trips ? After CAA are'nt doors… https : //t.co/wtpHCD8cWd,
Wed Mar 04 18:42:27 +0000 2020," I 'm tired people privilege play devil 's advocate CAA , NRC , NPR issue . So blanke… https : //t.co/rzFci5hgrD",India
Wed Mar 04 18:42:27 +0000 2020, @ jskandhari @ dipankar1000 @ kapsology @ Pun_Starr @ UNHumanRights @ ICJ_org CAA NRC bigger . What new… https : //t.co/5jHeDkskWm,
Wed Mar 04 18:42:31 +0000 2020," In 2005 , Tharoor 's govt , UPA , proposed urgency drafting updating NRC Assam . The UPA Home Minister said feared Assam could one day Bangladeshi chief minister . PM Manmohan Singh chaired meeting . https : //t.co/37bpBEJONq",India🇮🇳
Wed Mar 04 18:42:35 +0000 2020, @ CheenaArora4 @ India_Aria @ shilpaRIGHT @ iPraneet Concept Caa arised many Hindus put detention camps… https : //t.co/cuCFAb9Wta,FuckHinduRashtra
Wed Mar 04 18:42:49 +0000 2020," @ sardesairajdeep @ harsh_mander Nice try , hindus living abroad welcome persecuted bad count… https : //t.co/wEs8Zt6mFG",england
Wed Mar 04 18:42:52 +0000 2020, And covering issues state covering Bangladeshi illegal immigrants # WestBengal Ind… https : //t.co/9v2lwpDJYA,"Patna - New Delhi, India"
Wed Mar 04 18:43:02 +0000 2020, @ narendramodi_in @ PMOIndia @ DrRPNishank @ HRDMinistry @ AmitShah @ rsprasad @ pspoffice How u still hv snakes top levels govt 6 years office ? ? ? Pls find whose acts omission commission connivance enabling survival & amp ; growth ppl .,
Wed Mar 04 18:43:02 +0000 2020," # WomenofShaheenBagh seem tell # RahulGandhi say CAA , time die may wish political survival .",India
Wed Mar 04 18:43:08 +0000 2020, UP Police bust Rohingya gang settling illegal Bangladeshis Kanpur & amp ; allegedly funding anti-CAA protests The funds transferred operation 's mastermind based Mumbai The mastermind believed used money finance anti-CAA protests,"Muscat, Oman"
Wed Mar 04 18:43:10 +0000 2020, @ JhaSanjay Is anything astonished ? ? What happened whole nation que due to… https : //t.co/plOh8qvbdy,"Patna,Kolkata"
Wed Mar 04 18:43:11 +0000 2020, @ MukulAgarwal66 @ NadiaWhittomeMP Nadia..can point CAA affects ANY Citizen India ? Repeat..ANY ? If ’ t..HUSH UP ! Btw..stop pandering 35 % vote bank .,
Wed Mar 04 18:43:20 +0000 2020, Police every city town India try disrupt peace & amp ; destroy public & amp ; private property . MUST USE IRON HAND FOR THESE ANTI-NATIONAL CRIMINALS .,"Bengaluru South, India"
Wed Mar 04 18:43:44 +0000 2020, RT @ Mamdhata : Translation . Why ca n't Hindus quietly die ?,
Wed Mar 04 18:43:46 +0000 2020," `` 51 % Pak Hindus bonded ( chained ) labours . Kasturi , showing & amp ; family kept chains 'owners ' . As per Dawn , 2.3 Million ppl r bonded labour Pak , 80 % em Hindus . U r opposing CAA liberation 2 Million chained Hindus '' https : //t.co/AG66Kk5dJs https : //t.co/6vHYoakYrm",Hindustan
Wed Mar 04 18:43:48 +0000 2020, @ GujaratPolice duty see people thinks police . @ nitin_gadkari @ BJP4India… https : //t.co/1PEhNUwGHY,
Wed Mar 04 18:44:12 +0000 2020," `` Q. CAA Dr Ambedkar A. U r anti-Dalit . 85 % Pak CAA beneficiaries Dalits , tribals & amp ; backward classes . They treated untouchables . There separate water-taps 4 Hindu kids schools . Sanitary jobs reserved Non-Ms. '' More https : //t.co/AG66Kk5dJs https : //t.co/JBiyoPzcQ5",Hindustan
Wed Mar 04 18:44:13 +0000 2020, Uefa revenues 38 % 2018/19 https : //t.co/YQJFvwayyu,"Istanbul, Turkey"
Wed Mar 04 18:44:19 +0000 2020," The OHCHR intervention plea , global reaction Delhi riots CAA | The Hindu Focus podcast - The Hindu https : //t.co/cUNXsrKV41",
Wed Mar 04 18:44:26 +0000 2020," @ Anupam_Guha @ yeskaybe Any political/religious/ethnic/racial nationalism bad . In case , ’ clash betwee… https : //t.co/sTIv1dfhl2",
Wed Mar 04 18:44:31 +0000 2020," So , ? See analysis link . Objective suppress calculus benefits polluiton reduc… https : //t.co/hcNKTycKWv",
Wed Mar 04 18:44:35 +0000 2020," How deadly Covid-19 ? The fatality depends characteristics virus , also seriously ill patients treated . It also plays role whether clear large epidemic . https : //t.co/WHPCG8EVir",Nederland
Wed Mar 04 18:44:48 +0000 2020, @ ashoswai @ SubcontinentPTV Why # Indian Muslims always asked ruling elite prove loyalty ? We asked @ AshoSwai Full video : https : //t.co/C9eF6x7Kjc For please follow @ SubcontinentPTV # CitizenshipAmendmentAct # CAA # NRC # CAAProtests # BJP # India # AntiMuslimHatred https : //t.co/vZv7fV8iyj,
Wed Mar 04 18:44:58 +0000 2020, @ DelhiPolice got video North-East Delhi ’ Chand Bagh area DCP Amit Sharma attacked HC Ratan Lal w… https : //t.co/F4eEnSrw0J,India 
Wed Mar 04 18:45:08 +0000 2020," @ Anupam_Guha @ yeskaybe Any political/religious/ethnic/racial nationalism bad . In case , ’ clash betwee… https : //t.co/18aP9vSl7i",
Wed Mar 04 18:45:12 +0000 2020," FoE & amp ; Free Speech , works nobody gets waiver . Even\ `` hate speech '' free speech ! Why judges think sedi… https : //t.co/01Si1D1S69",Pune
Wed Mar 04 18:45:16 +0000 2020, @ desimojito But NDA Bihar already passed resolution NRC,
Wed Mar 04 18:45:19 +0000 2020," As welcome UNHRC intervention application # CAA matter , I 'm literally dreading new mockery # SupremeCourt make disposing ! The one & amp ; time I care `` image '' , besides gross injustice course ! 😣",Yet to figure out
Wed Mar 04 18:45:31 +0000 2020, @ RailWorksCo proud support # RailDay2020,"Kansas, USA"
Wed Mar 04 18:45:36 +0000 2020, RT @ abhijg : @ md_shamsh @ Radhika74181179 @ ThePeopleOfIN Bill gives citizenship already arrived . Hope U people read the…,
Wed Mar 04 18:45:38 +0000 2020," @ News18India @ AMISHDEVGAN Well done 👍 , Pracha kind people helping one , I mean anyone , ’ bri… https : //t.co/LrUUq0ZJbl",
Wed Mar 04 18:45:42 +0000 2020," Let ’ Encrypt Discovers CAA Bug , Must Revoke Customer Certificates - Slashdot https : //t.co/sQ6aJHHe2r & gt ; Let ’ Encrypt users need manually force-renew avoid downtime .",Switzerland
